run_idx,lambda_rate,lambda_connectivity,task_loss,metabolic_cost,wiring_cost,mean_acc,train_time_s,is_pareto
1,0.0,0.0,0.06813743710517883,0.47785114248593646,0.019683364778757095,0.296875,16.40847379999923,False
2,0.0,0.005,0.06794443105657895,0.533470888932546,0.01915942132472992,0.2916666666666667,14.894287400000394,False
3,0.0,0.01,0.06802814826369286,0.49307334423065186,0.018748071044683456,0.3072916666666667,14.805374399999891,False
4,0.005,0.0,0.06761102005839348,0.30320919553438824,0.019707778468728065,0.3333333333333333,15.635607600000185,True
5,0.005,0.005,0.06736517945925395,0.33458465337753296,0.019119590520858765,0.3333333333333333,15.482245699999112,True
6,0.005,0.01,0.06766966730356216,0.3214912414550781,0.018742775544524193,0.3072916666666667,15.682644100000289,True
7,0.01,0.0,0.06784913192192714,0.27211106816927594,0.019593188539147377,0.375,16.161785900000723,False
8,0.01,0.005,0.0677838275829951,0.25961560507615405,0.019168315455317497,0.3177083333333333,16.788154199999553,True
9,0.01,0.01,0.06784646213054657,0.27445167303085327,0.018651077523827553,0.328125,16.84557769999992,True
