lambda_rate,lambda_connectivity,n_seeds,mean_acc,mean_acc_std,min_task_acc,min_task_acc_std,task_loss,task_loss_std,metabolic_cost,metabolic_cost_std,wiring_cost,wiring_cost_std,conn_frac,conn_frac_std,wiring_cost_w_in_l2,wiring_cost_w_in_l2_std,acc_contextdm1,acc_contextdm1_std,acc_dm1,acc_dm1_std,acc_dmsgo,acc_dmsgo_std,acc_fdanti,acc_fdanti_std,acc_fdgo,acc_fdgo_std,train_time_s,is_pareto,run_idx
0.0,0.0,3,0.9702083333333335,0.004521361336293872,0.853125,0.021875000000000016,0.0035791840051145607,0.0006017809950740683,1.0954141036669414,0.6842698107806756,0.029061679417888325,0.005152503124508842,0.7730239033699036,0.04255625324595867,0.033829725037018456,0.0008941710887879543,0.9984375,0.0015625000000000222,0.9994791666666667,0.0009021097956088031,0.853125,0.021875000000000016,1.0,0.0,1.0,0.0,1354.9832125939429,False,1
0.01,0.0,3,0.9744791666666667,0.0009547032697824948,0.8723958333333334,0.004773516348912341,0.002775210483620564,0.0003043310698801779,0.06912616352240243,0.004868637028518814,0.02936062403023243,0.005214028041958249,0.7706393003463745,0.04274273352891676,0.024784884105126064,0.0005719169093553292,1.0,0.0,1.0,0.0,0.8723958333333334,0.004773516348912341,1.0,0.0,1.0,0.0,1375.2940908879973,False,2
0.041617914502878176,0.0,3,0.9757291666666666,0.0029036166384929863,0.8791666666666668,0.014177768321683513,0.0025509400987842427,0.0003436090770483923,0.025775461532175543,0.0018908473154407247,0.029667450115084648,0.005251040313830218,0.7701899409294128,0.042973134709528946,0.019940321023265522,0.0003659981760169234,0.9994791666666667,0.0009021097956088031,1.0,0.0,0.8791666666666668,0.014177768321683513,1.0,0.0,1.0,0.0,1372.4408954870887,False,3
0.17320508075688776,0.0,3,0.9769791666666666,0.0037802598565883482,0.8854166666666666,0.018310828990882242,0.0027257612347602843,0.0003822019170397003,0.009518268269797167,0.00037827972161115096,0.030004657804965973,0.005243991731962145,0.7676623662312826,0.043498078984943865,0.015924879349768162,0.0005359928056921742,0.9994791666666667,0.0009021097956088031,1.0,0.0,0.8854166666666666,0.018310828990882242,1.0,0.0,1.0,0.0,1372.9945390541106,True,4
0.7208434242404265,0.0,3,0.9655208333333333,0.002602082499332628,0.8302083333333333,0.013288907106430306,0.0035592147766146808,0.00046908756099753074,0.0037560783652588726,6.518572352994058e-05,0.030082679043213528,0.0051314732386900635,0.7645629048347473,0.04405943299744896,0.012757292948663235,0.0006601885486277469,0.9973958333333334,0.0032526031241658163,1.0,0.0,0.8302083333333333,0.013288907106430306,1.0,0.0,1.0,0.0,1377.1834937282838,True,5
3.0,0.0,3,0.8032291666666667,0.14972576929033737,0.5630208333333333,0.10375439247729872,0.012766076142434031,0.008053141620615125,0.0014862984139472249,0.0002751318048663381,0.029213552673657734,0.005816522105404117,0.7641493082046509,0.04308081479478104,0.01166590458403031,0.001015984225945161,0.8739583333333334,0.1523283913198171,0.88125,0.15357872828373728,0.5630208333333333,0.10375439247729872,0.8088541666666668,0.21669984221171765,0.8890625,0.15214129175292948,1374.6889570234343,True,6
