point_idx,seed,lambda_rate,lambda_connectivity,mean_acc,min_task_acc,task_loss,metabolic_cost,wiring_cost,conn_frac,wiring_cost_w_in_l2,acc_fdgo,acc_fdanti,acc_dm1,acc_contextdm1,acc_dmsgo
9,1,0.047428812195586235,2.091279105182547,0.9640625,0.8203125,0.0033632966899313035,0.02631297830492258,0.016826217994093895,0.5486978888511658,0.019327927380800247,1.0,1.0,1.0,1.0,0.8203125
9,2,0.047428812195586235,2.091279105182547,0.968125,0.840625,0.0035828638612292706,0.026573875546455385,0.01538251992315054,0.5301470756530762,0.018693849444389343,1.0,1.0,1.0,1.0,0.840625
10,0,0.047428812195586235,4.373448295773113,0.9328125,0.6640625,0.005512781038414687,0.02825972393155098,0.006691599730402231,0.18670342862606049,0.01939593255519867,1.0,1.0,1.0,1.0,0.6640625
10,1,0.047428812195586235,4.373448295773113,0.9550000000000001,0.775,0.004354182148817927,0.02843221627175808,0.01074060145765543,0.35356923937797546,0.019287442788481712,1.0,1.0,1.0,1.0,0.775
10,2,0.047428812195586235,4.373448295773113,0.9640625,0.8203125,0.004179480792954564,0.028769040666520595,0.01021179836243391,0.34188112616539,0.019147716462612152,1.0,1.0,1.0,1.0,0.8203125
11,0,0.047428812195586235,9.14610103854653,0.8978125,0.5890625,0.006740282021928579,0.02813426110893488,0.004247856792062521,0.07328431308269501,0.020640170201659203,1.0,0.9,1.0,1.0,0.5890625
11,1,0.047428812195586235,9.14610103854653,0.9446875,0.7234375,0.004862276711501181,0.032261999249458315,0.007316891103982925,0.2120557576417923,0.01962965354323387,1.0,1.0,1.0,1.0,0.7234375
11,2,0.047428812195586235,9.14610103854653,0.929375,0.6515625,0.005229763607494534,0.03110738258808851,0.006901344284415245,0.1985447257757187,0.019786236807703972,1.0,0.9953125,1.0,1.0,0.6515625
12,0,0.047428812195586235,19.127049995800746,0.7715625,0.503125,0.01139515547081828,0.034249962642788886,0.002867291448637843,0.01988357864320278,0.021296150982379913,1.0,0.503125,0.9203125,0.925,0.509375
12,1,0.047428812195586235,19.127049995800746,0.9099999999999999,0.55,0.006095759146846831,0.03215836953371763,0.0050108423456549644,0.10341605544090271,0.02024095132946968,1.0,1.0,1.0,1.0,0.55
12,2,0.047428812195586235,19.127049995800746,0.8978125,0.515625,0.006631771358661354,0.030984448697417975,0.004441323224455118,0.07990196347236633,0.02058759331703186,1.0,0.9734375,1.0,1.0,0.515625
13,0,0.047428812195586235,40.000000000000014,0.361875,0.1890625,0.023445418663322927,0.04098838571459055,0.002280299784615636,0.003553921589627862,0.022122830152511597,0.3234375,0.1890625,0.371875,0.4125,0.5125
13,1,0.047428812195586235,40.000000000000014,0.8365625,0.459375,0.00857891882304102,0.036702850963920355,0.0039492701180279255,0.05237438902258873,0.020015325397253036,1.0,0.7265625,1.0,0.996875,0.459375
13,2,0.047428812195586235,40.000000000000014,0.6703124999999999,0.4875,0.01505422454327345,0.04158301092684269,0.003239949932321906,0.02535232901573181,0.02199762500822544,0.85,0.5,0.7390625,0.775,0.4875
14,0,0.11247461131420951,1.0,0.9574999999999999,0.7875,0.003929655456449837,0.013947560638189315,0.013634997420012951,0.4842984080314636,0.015962155535817146,1.0,1.0,1.0,1.0,0.7875
14,1,0.11247461131420951,1.0,0.9728125000000001,0.8640625,0.0029222826031036673,0.013629230987280607,0.020567279309034348,0.6336396932601929,0.01697332225739956,1.0,1.0,1.0,1.0,0.8640625
14,2,0.11247461131420951,1.0,0.9746874999999999,0.875,0.0032598552596755327,0.013428887575864792,0.01752963848412037,0.5856770873069763,0.01667117141187191,1.0,1.0,1.0,0.9984375,0.875
15,0,0.11247461131420951,2.091279105182547,0.9446875,0.7234375,0.004517367228399962,0.014204421769827605,0.009200622327625751,0.3059283196926117,0.016153063625097275,1.0,1.0,1.0,1.0,0.7234375
15,1,0.11247461131420951,2.091279105182547,0.9584374999999999,0.7953125,0.004052276405273005,0.013729903642088174,0.014718549326062202,0.48645833134651184,0.016247868537902832,1.0,1.0,1.0,0.996875,0.7953125
15,2,0.11247461131420951,2.091279105182547,0.9665625,0.8328125,0.003772815158590674,0.013476624824106694,0.012074880301952362,0.41403186321258545,0.01586124673485756,1.0,1.0,1.0,1.0,0.8328125
16,0,0.11247461131420951,4.373448295773113,0.9099999999999999,0.6578125,0.0059519384731538585,0.014402882307767867,0.005622893571853638,0.13223038613796234,0.016808755695819855,1.0,0.8921875,1.0,1.0,0.6578125
16,1,0.11247461131420951,4.373448295773113,0.94375,0.7203125,0.004576489152386785,0.013957029860466718,0.009577297605574131,0.30453431606292725,0.015993760898709297,1.0,1.0,1.0,0.9984375,0.7203125
16,2,0.11247461131420951,4.373448295773113,0.9415625000000001,0.7078125,0.004572366850916295,0.013791313841938973,0.007678881287574768,0.22866114974021912,0.01658058352768421,1.0,1.0,1.0,1.0,0.7078125
17,0,0.11247461131420951,9.14610103854653,0.7928124999999999,0.41875,0.00906007232842967,0.014873672705143691,0.003556298790499568,0.044607844203710556,0.017348241060972214,1.0,0.41875,0.9953125,0.9921875,0.5578125
17,1,0.11247461131420951,9.14610103854653,0.9193749999999999,0.596875,0.005278491757344455,0.015001111440360546,0.006505242083221674,0.17302389442920685,0.016676247119903564,1.0,1.0,1.0,1.0,0.596875
17,2,0.11247461131420951,9.14610103854653,0.9275,0.6375,0.005449561385903507,0.014814840704202652,0.005138799082487822,0.10994178801774979,0.017021678388118744,1.0,1.0,1.0,1.0,0.6375
18,0,0.11247461131420951,19.127049995800746,0.561875,0.3421875,0.019720174483954904,0.01876115972176194,0.0025766671169549227,0.010049019940197468,0.01771904155611992,0.74375,0.3421875,0.55625,0.6640625,0.503125
18,1,0.11247461131420951,19.127049995800746,0.8721875000000001,0.534375,0.008304733119439333,0.01599984262138605,0.004583476576954126,0.08385416865348816,0.017254864796996117,1.0,0.83125,0.996875,0.9984375,0.534375
18,2,0.11247461131420951,19.127049995800746,0.766875,0.50625,0.011053146459162236,0.01644907775335014,0.0036330234725028276,0.04062499850988388,0.01754740998148918,0.925,0.740625,0.8203125,0.8421875,0.50625
19,0,0.11247461131420951,40.000000000000014,0.3353125,0.175,0.0276789179444313,0.011142395734786988,0.0021981403697282076,0.0015778186498209834,0.016521651297807693,0.2640625,0.175,0.29375,0.43125,0.5125
19,1,0.11247461131420951,40.000000000000014,0.655,0.4765625,0.015969522688537834,0.019196249535307287,0.0036059306003153324,0.03596813604235649,0.016552509739995003,0.84375,0.515625,0.7015625,0.7375,0.4765625
19,2,0.11247461131420951,40.000000000000014,0.42468749999999994,0.209375,0.023766164071857932,0.018507541976869105,0.002959951525554061,0.014169730246067047,0.016599135473370552,0.5203125,0.209375,0.453125,0.45,0.490625
20,0,0.2667268608396602,1.0,0.9465625,0.734375,0.00453197988215834,0.007712340001016855,0.011519127525389194,0.400919109582901,0.01408523228019476,1.0,1.0,1.0,0.9984375,0.734375
20,1,0.2667268608396602,1.0,0.9628125000000001,0.8140625,0.0036324501701164988,0.007176610520109534,0.01681879162788391,0.5439950823783875,0.014898761175572872,1.0,1.0,1.0,1.0,0.8140625
20,2,0.2667268608396602,1.0,0.95625,0.7828125,0.004033464887179435,0.0071595096588134765,0.01545542199164629,0.5196231603622437,0.014310778118669987,1.0,1.0,1.0,0.9984375,0.7828125
21,0,0.2667268608396602,2.091279105182547,0.9340624999999999,0.6703125,0.0052109671640209855,0.007988834157586097,0.007343218196183443,0.21289828419685364,0.014701290056109428,1.0,1.0,1.0,1.0,0.6703125
21,1,0.2667268608396602,2.091279105182547,0.945625,0.728125,0.004214422471122816,0.007193749798461795,0.01127377524971962,0.3655790388584137,0.014067222364246845,1.0,1.0,1.0,1.0,0.728125
21,2,0.2667268608396602,2.091279105182547,0.95375,0.7828125,0.004965215472038835,0.007780210860073566,0.010377911850810051,0.3415134847164154,0.015024428255856037,1.0,0.9859375,1.0,1.0,0.7828125
22,0,0.2667268608396602,4.373448295773113,0.89375,0.6234375,0.007452982421964407,0.008693441571667791,0.0045249625109136105,0.08267462998628616,0.014565007761120796,1.0,0.853125,0.9984375,0.99375,0.6234375
22,1,0.2667268608396602,4.373448295773113,0.9268750000000001,0.634375,0.00532240433851257,0.007668396476656198,0.007542467210441828,0.2164522111415863,0.013602723367512226,1.0,1.0,1.0,1.0,0.634375
22,2,0.2667268608396602,4.373448295773113,0.9103125000000001,0.6671875,0.006337775378488004,0.008110866136848926,0.006681871600449085,0.18189337849617004,0.014955491758883,1.0,0.9515625,0.9703125,0.9625,0.6671875
23,0,0.2667268608396602,9.14610103854653,0.42937499999999995,0.184375,0.025995887368917468,0.006420840602368116,0.002928512403741479,0.022212009876966476,0.015282615087926388,0.5046875,0.184375,0.421875,0.5203125,0.515625
23,1,0.2667268608396602,9.14610103854653,0.8393749999999999,0.565625,0.009630615171045066,0.008969743493944407,0.005150924436748028,0.10905330628156662,0.013053469359874725,1.0,0.809375,0.9125,0.909375,0.565625
23,2,0.2667268608396602,9.14610103854653,0.8365625,0.5515625,0.008735035285353661,0.0087268653139472,0.00459351995959878,0.08625919371843338,0.014603028073906898,0.9265625,0.909375,0.890625,0.9046875,0.5515625
24,0,0.2667268608396602,19.127049995800746,0.3278125,0.1796875,0.0285454436391592,0.004187121968716383,0.00237114611081779,0.004718137439340353,0.015944063663482666,0.2703125,0.1796875,0.2765625,0.396875,0.515625
24,1,0.2667268608396602,19.127049995800746,0.6025,0.3578125,0.016834982223808765,0.007905558813363314,0.003790336661040783,0.04442401975393295,0.01321510598063469,0.7890625,0.3578125,0.69375,0.6921875,0.4796875
24,2,0.2667268608396602,19.127049995800746,0.33125,0.0875,0.024798632636666297,0.006219369354657829,0.0032945331186056137,0.02763480320572853,0.014364094473421574,0.39375,0.0875,0.35,0.3390625,0.4859375
25,0,0.2667268608396602,40.000000000000014,0.30625,0.1625,0.02864022724330425,0.003999719126150012,0.0021620907355099916,0.001056985347531736,0.015990108251571655,0.290625,0.1625,0.2859375,0.2828125,0.509375
25,1,0.2667268608396602,40.000000000000014,0.41937500000000005,0.2390625,0.023303558863699437,0.006458413954824209,0.003284851787611842,0.02054227888584137,0.013330765999853611,0.475,0.2390625,0.4390625,0.4796875,0.4640625
25,2,0.2667268608396602,40.000000000000014,0.32625,0.1609375,0.028460530266165733,0.004180536181665957,0.002849115524441004,0.009727328084409237,0.015338311903178692,0.34375,0.1609375,0.3484375,0.296875,0.48125
26,0,0.6325269095141253,1.0,0.9315625000000001,0.6828125,0.006071658770088107,0.004691131091676653,0.009335249662399292,0.30713847279548645,0.012865635566413403,1.0,0.9765625,0.9984375,1.0,0.6828125
26,1,0.6325269095141253,1.0,0.9356249999999999,0.678125,0.00485950902570039,0.0038076449325308206,0.014075977727770805,0.4630514681339264,0.012727564200758934,1.0,1.0,1.0,1.0,0.678125
26,2,0.6325269095141253,1.0,0.9337500000000001,0.66875,0.005409273076802492,0.004325775797478854,0.01216962281614542,0.4044423997402191,0.012934064492583275,1.0,1.0,1.0,1.0,0.66875
27,0,0.6325269095141253,2.091279105182547,0.6840624999999999,0.546875,0.013910639137029645,0.004639321104623378,0.00575351994484663,0.14829963445663452,0.01338028721511364,0.8,0.6140625,0.728125,0.73125,0.546875
27,1,0.6325269095141253,2.091279105182547,0.9290625,0.6453125,0.0052601898275315764,0.003995881271548569,0.009050420485436916,0.27830880880355835,0.012225344777107239,1.0,1.0,1.0,1.0,0.6453125
27,2,0.6325269095141253,2.091279105182547,0.8959374999999999,0.49375,0.007379172353539615,0.004556847754865884,0.007971223443746567,0.23483455181121826,0.013021489605307579,1.0,1.0,0.9953125,0.990625,0.49375
28,0,0.6325269095141253,4.373448295773113,0.36937500000000006,0.2,0.028895925246179104,0.002086898621637374,0.0036518939305096865,0.052098650485277176,0.01538744755089283,0.41875,0.2,0.325,0.396875,0.50625
28,1,0.6325269095141253,4.373448295773113,0.9109375,0.6171875,0.007181292362511157,0.004808717994019389,0.006012453697621822,0.1454044133424759,0.011546527966856956,1.0,0.9390625,1.0,0.9984375,0.6171875
28,2,0.6325269095141253,4.373448295773113,0.7140625,0.5890625,0.01625631120055914,0.0039882190711796285,0.004977025091648102,0.10710784047842026,0.012764202430844307,0.784375,0.78125,0.6921875,0.7234375,0.5890625
29,0,0.6325269095141253,9.14610103854653,0.2934375,0.1578125,0.02917511247098446,0.0018451493605971337,0.0027480346616357565,0.015425858087837696,0.015467794612050056,0.2515625,0.1578125,0.246875,0.2953125,0.515625
29,1,0.6325269095141253,9.14610103854653,0.4221875,0.25625,0.02226882047951221,0.003140963593032211,0.004084898624569178,0.06058517098426819,0.012934458442032337,0.459375,0.25625,0.465625,0.4421875,0.4875
29,2,0.6325269095141253,9.14610103854653,0.36968750000000006,0.19375,0.028258212357759476,0.002348732396494597,0.003592153312638402,0.04261642321944237,0.014102285727858543,0.378125,0.19375,0.3890625,0.4015625,0.4859375
30,0,0.6325269095141253,19.127049995800746,0.2834375,0.1515625,0.029120293930172923,0.0018398308800533414,0.0023002824746072292,0.0029718137811869383,0.01534467376768589,0.2421875,0.1515625,0.2484375,0.28125,0.49375
30,1,0.6325269095141253,19.127049995800746,0.4171875,0.2453125,0.02457163169980049,0.0025943028018809854,0.0034159983042627573,0.02587316185235977,0.013287641108036041,0.49375,0.2453125,0.4546875,0.4125,0.4796875
30,2,0.6325269095141253,19.127049995800746,0.34500000000000003,0.225,0.029018427357077596,0.0018654942722059786,0.0029834643937647343,0.014537377282977104,0.014880445785820484,0.396875,0.225,0.3140625,0.296875,0.4921875
31,0,0.6325269095141253,40.000000000000014,0.3275,0.178125,0.02919542048126459,0.0017975640413351356,0.0021329394076019526,0.000735294132027775,0.015893591567873955,0.3,0.178125,0.3109375,0.334375,0.5140625
31,1,0.6325269095141253,40.000000000000014,0.2990625,0.21875,0.028952549919486047,0.001944895575288683,0.003134475089609623,0.013342524878680706,0.015226158313453197,0.271875,0.21875,0.24375,0.2734375,0.4875
31,2,0.6325269095141253,40.000000000000014,0.34500000000000003,0.225,0.02901869133114815,0.0018894317164085805,0.0027236209716647863,0.005514706019312143,0.014734241180121899,0.39375,0.225,0.3078125,0.3140625,0.484375
32,0,1.5,1.0,0.39187500000000003,0.209375,0.02854224447160959,0.001129028833238408,0.007299814838916063,0.2390318661928177,0.014365899376571178,0.5953125,0.209375,0.34375,0.3015625,0.509375
32,1,1.5,1.0,0.9334375000000001,0.6734375,0.006273342855274677,0.0026019856729544697,0.011778834275901318,0.3879442512989044,0.011340368539094925,1.0,1.0,0.9984375,0.9953125,0.6734375
32,2,1.5,1.0,0.628125,0.48125,0.016887180283665655,0.0021435032645240426,0.010865309275686741,0.36931678652763367,0.01195843517780304,0.825,0.628125,0.634375,0.571875,0.48125
33,0,1.5,2.091279105182547,0.37156249999999996,0.2015625,0.029435433298349377,0.0009733080072328448,0.0049676173366606236,0.11796875298023224,0.014295879751443863,0.3234375,0.2015625,0.3046875,0.5234375,0.5046875
33,1,1.5,2.091279105182547,0.7315625,0.2078125,0.016567714978009462,0.0020662277354858817,0.007242915220558643,0.21772365272045135,0.012102813459932804,1.0,0.2078125,0.9875,0.978125,0.484375
33,2,1.5,2.091279105182547,0.39875,0.225,0.026592757515609265,0.0013224663282744586,0.0071316673420369625,0.22176776826381683,0.013444548472762108,0.415625,0.225,0.4,0.48125,0.471875
34,0,1.5,4.373448295773113,0.3240625,0.1890625,0.02954614721238613,0.0009446414583362639,0.00343896122649312,0.04281556233763695,0.014149031601846218,0.2796875,0.1890625,0.290625,0.3703125,0.490625
34,1,1.5,4.373448295773113,0.38,0.140625,0.025516490191221236,0.0012978725170250981,0.005029969848692417,0.11249999701976776,0.013641195371747017,0.4359375,0.140625,0.43125,0.4171875,0.475
34,2,1.5,4.373448295773113,0.3353125,0.190625,0.029477016218006614,0.0009278265608008951,0.005003681406378746,0.11804534494876862,0.013401445932686329,0.39375,0.190625,0.334375,0.2828125,0.475
35,0,1.5,9.14610103854653,0.3196875,0.1625,0.029623528830707076,0.000934105843771249,0.0026655159890651703,0.01246936246752739,0.014312969520688057,0.309375,0.1625,0.29375,0.3421875,0.490625
35,1,1.5,9.14610103854653,0.3203125,0.2484375,0.029471034258604045,0.0009421160689089447,0.0038845494855195284,0.051639094948768616,0.01430808287113905,0.309375,0.2484375,0.28125,0.2625,0.5
35,2,1.5,9.14610103854653,0.3725,0.2,0.029432912021875385,0.0009457702469080686,0.0037505715154111385,0.05150122568011284,0.013688475824892521,0.4734375,0.2,0.4265625,0.2859375,0.4765625
36,0,1.5,19.127049995800746,0.3175,0.178125,0.029549461305141446,0.0009213793789967894,0.002288108691573143,0.0027420343831181526,0.014264337718486786,0.3234375,0.178125,0.3140625,0.2921875,0.4796875
36,1,1.5,19.127049995800746,0.29625,0.2296875,0.029430087581276892,0.000930465447017923,0.0033610581886023283,0.024111520498991013,0.014653228223323822,0.2296875,0.2390625,0.2671875,0.246875,0.4984375
36,2,1.5,19.127049995800746,0.385625,0.2171875,0.029397175833582877,0.0009109119966160506,0.0031040378380566835,0.019898897036910057,0.01402648538351059,0.3890625,0.2171875,0.5328125,0.30625,0.4828125
37,0,1.5,40.000000000000014,0.30062500000000003,0.18125,0.029631517268717288,0.0009287640417460352,0.002128150314092636,0.0006433823728002608,0.01464550569653511,0.2578125,0.18125,0.25,0.3046875,0.509375
37,1,1.5,40.000000000000014,0.2971875,0.20625,0.029467253014445305,0.000944810890359804,0.003125901333987713,0.012729779817163944,0.014816158451139927,0.26875,0.20625,0.2703125,0.2578125,0.4828125
37,2,1.5,40.000000000000014,0.311875,0.2203125,0.029354193769395354,0.0009116589417681098,0.002785386284813285,0.007475490216165781,0.013883504085242748,0.3609375,0.2203125,0.2296875,0.278125,0.4703125
