lambda_rate,lambda_connectivity,n_seeds,mean_acc,mean_acc_std,min_task_acc,min_task_acc_std,task_loss,task_loss_std,metabolic_cost,metabolic_cost_std,wiring_cost,wiring_cost_std,conn_frac,conn_frac_std,wiring_cost_w_in_l2,wiring_cost_w_in_l2_std,acc_contextdm1,acc_contextdm1_std,acc_dm1,acc_dm1_std,acc_dmsgo,acc_dmsgo_std,acc_fdanti,acc_fdanti_std,acc_fdgo,acc_fdgo_std,train_time_s,is_pareto,run_idx
0.26591479484724945,60.0,3,0.35083333333333333,0.07384153041875101,0.16874999999999998,0.05650981662507851,0.027867758373419444,0.0012837631245978486,0.004835676516716679,0.0014734832267103047,0.0026627088276048503,0.000531840653737039,0.007021037405744816,0.007170562959595458,0.01501482663055261,0.0008836221996430395,0.3614583333333334,0.0970805950078765,0.3640625,0.1171249833244385,0.484375,0.018750000000000017,0.16874999999999998,0.05650981662507851,0.37552083333333336,0.137414154072946,1285.0975251663476,True,11
0.7071067811865475,1.0,3,0.9356249999999999,0.009565767415633775,0.6802083333333333,0.04826919685040688,0.005678314187098295,0.0012383495911955297,0.004078828102598588,0.0004893169401205226,0.01167034109433492,0.0025700558702213983,0.3839511771996816,0.08669941493758337,0.012547585802773634,0.0003595848742525542,1.0,0.0,1.0,0.0,0.6802083333333333,0.04826919685040688,0.9979166666666667,0.0036084391824351483,1.0,0.0,1283.4987110910006,True,12
0.7071067811865475,2.7831576837137404,3,0.8044791666666667,0.10497690098104118,0.49583333333333335,0.13866985767311993,0.01294391767044241,0.006494492068068066,0.003799097635783255,0.0004000622711543198,0.0062257217553754645,0.0014550934778194875,0.16349060088396072,0.05940126190349463,0.012800431499878565,0.0007525371771203509,0.9020833333333332,0.1111610130996175,0.9036458333333334,0.11484463576755916,0.5421874999999999,0.07491857559210535,0.7208333333333333,0.33347693846738985,0.9536458333333333,0.08028777180918233,1283.1663374588825,True,13
0.7071067811865475,7.745966692414834,3,0.37041666666666667,0.06823982105107934,0.18489583333333334,0.017140086116567012,0.026680508839587374,0.0041663889901706426,0.0021728529369768996,0.0007161844306670017,0.0036574495024979115,0.0007115027475588059,0.047799225275715194,0.025492730205069463,0.014189232140779495,0.001319456000346137,0.3822916666666667,0.09543196065565945,0.3911458333333333,0.11473829483691718,0.48906249999999996,0.02043233879784689,0.18489583333333334,0.017140086116567012,0.40468750000000003,0.13950946428468572,1284.3170128059573,True,14
0.7071067811865475,21.55824671778505,3,0.34093750000000006,0.023756166962496307,0.1947916666666667,0.05234569337188433,0.028937693002323312,0.00038838913854934154,0.001797721249361833,0.00019848271415855222,0.0028429649925480285,0.0005274043859149734,0.012433618927995363,0.009513352319477137,0.014913752985497316,0.0003309746389829062,0.2916666666666667,0.02452345284790324,0.3104166666666667,0.0425141673690469,0.4927083333333333,0.009155414495441131,0.1947916666666667,0.05234569337188433,0.41510416666666666,0.07781710160423178,1284.7633938407525,False,15
0.7071067811865475,60.0,3,0.3105208333333333,0.02903616638492998,0.20729166666666665,0.04776072905205,0.029140042377014952,0.00012265603307095243,0.0016941338529189427,4.3713704198814136e-05,0.002601696333537499,0.000487091639451233,0.004876429768046364,0.00503431557573142,0.015223456857105097,0.00044525246090269485,0.2864583333333333,0.029245614877846795,0.2682291666666667,0.050807284992738316,0.4880208333333333,0.004510548978043952,0.20729166666666665,0.04776072905205,0.3026041666666666,0.07642419480821067,1284.3772320491262,True,16
1.8803015465431967,1.0,3,0.6478125,0.2233994722884322,0.3880208333333333,0.16152300452128587,0.01916221655129145,0.0097974297242859,0.0016226346445425103,0.0006506069292254437,0.010048161571224531,0.0022836717919573124,0.3376174420118332,0.07998319864126274,0.012364507963260015,0.0015044925256132331,0.7453124999999999,0.21268948353468253,0.6963541666666666,0.2914987425823366,0.4989583333333334,0.011933790872280834,0.5213541666666667,0.3577215131769172,0.7770833333333332,0.29175407916314267,1283.2409617630765,True,17
1.8803015465431967,2.7831576837137404,3,0.3445833333333333,0.03560900591259653,0.14166666666666666,0.05149932999159633,0.028067797248562176,0.0026345923664284118,0.0009079793475878736,0.0001781224078003033,0.005745263149340947,0.0012362928000780268,0.1532424415151278,0.059584628483574216,0.013630494475364685,0.0005335409961685316,0.35312499999999997,0.07569663446118327,0.3692708333333334,0.05381748428330087,0.48541666666666666,0.006314768569261537,0.14166666666666666,0.05149932999159633,0.37343750000000003,0.05163347388080722,1283.1137726656161,False,18
1.8803015465431967,7.745966692414834,3,0.31124999999999997,0.027108361832652316,0.16145833333333334,0.05792500314702913,0.02967023365199566,0.0001188022854218597,0.0007812562553832928,1.3303115884615547e-05,0.0037330640479922295,0.0007826412490529375,0.05370710603892803,0.030905746649267197,0.013957540194193522,0.0005802823021398552,0.3385416666666667,0.1303572065598344,0.26875,0.021137108216357312,0.4979166666666666,0.026020824993326676,0.16145833333333334,0.05792500314702913,0.28958333333333336,0.05582157447692902,1282.014418928884,False,19
1.8803015465431967,21.55824671778505,3,0.3178125,0.03194997310249257,0.1953125,0.02581673694040359,0.029618972204625605,7.493761237831901e-05,0.0007772529975045473,2.433478464584322e-05,0.0029181163602819047,0.0005728454861172113,0.015956903419767816,0.011763292724022673,0.014125429093837738,0.0005821821018259773,0.27708333333333335,0.0392288126201053,0.3125,0.06364191204505094,0.4916666666666667,0.01656053447456735,0.1953125,0.02581673694040359,0.3125,0.05650981662507851,1283.6843923418783,False,20
1.8803015465431967,60.0,3,0.34656250000000005,0.039227152984253166,0.2046875,0.02102128757355267,0.02968580519159635,7.848231681229837e-05,0.0007739141455385834,1.6888609333639672e-05,0.0026322536480923495,0.0004997720004725052,0.005739378907795374,0.005294360624287518,0.014314021915197372,0.0008389527607628325,0.3510416666666667,0.14544964406396235,0.3489583333333333,0.08833769397648625,0.49322916666666666,0.012629537138523049,0.2046875,0.02102128757355267,0.3348958333333334,0.11384110934580415,1284.3748188908212,True,21
5.000000000000001,1.0,3,0.29614583333333333,0.02332123942532499,0.178125,0.013350005852058637,0.030128679561118282,0.0001686005806000101,0.00040462136229810615,2.7448469932112174e-05,0.012033915768067041,0.002528375189304945,0.4143739839394887,0.07883660294832032,0.012754958433409532,0.0008286876239436362,0.3041666666666667,0.09589134340274587,0.26406250000000003,0.04142835494863392,0.5031249999999999,0.004687500000000011,0.178125,0.013350005852058637,0.23125000000000004,0.015625,1282.6096352520399,False,22
5.000000000000001,2.7831576837137404,3,0.30416666666666664,0.006624213789826965,0.19114583333333335,0.023662118107501146,0.030295976214110853,0.00017574594976999073,0.00037844771131252246,2.6268851001815908e-05,0.007745358472069104,0.001848116580063186,0.24427594244480133,0.0780327590000391,0.012467346775035063,0.0006602156156376858,0.29322916666666665,0.09273320125275163,0.234375,0.030176887368481207,0.5015625,0.01024599769422191,0.21406250000000002,0.05728219618694799,0.27760416666666665,0.06110420573359361,1283.9400045927614,True,23
5.000000000000001,7.745966692414834,3,0.2921875,0.004539324701979347,0.20260416666666667,0.030711506224594936,0.03032009817659855,0.00010290378709922072,0.0003674298130984729,1.526887241562859e-05,0.00493340155420204,0.0012063422210878293,0.11523182317614555,0.056129731271340445,0.012226258404552937,0.0005532876861343039,0.25833333333333336,0.02276822186916082,0.26406250000000003,0.018944305707784586,0.496875,0.006250000000000033,0.20885416666666665,0.0369204345800985,0.2328125,0.03426830031165828,1284.1403200635687,False,24
5.000000000000001,21.55824671778505,3,0.2977083333333333,0.041709483209257506,0.19166666666666665,0.026897398611823654,0.030451380076507727,0.00026794967541833185,0.0003585761511931196,1.1577657529048813e-05,0.003463189428051313,0.0007656263746827483,0.04179432118932406,0.026923219880507582,0.012373827397823334,0.0008303537754907639,0.2625,0.04253330496505063,0.26718749999999997,0.07845243881645744,0.4875,0.016312978920172725,0.196875,0.03136696859356989,0.27447916666666666,0.10893139206437846,1284.161441741977,True,25
5.000000000000001,60.0,3,0.2797916666666667,0.026153717270845724,0.19010416666666666,0.027965403663872495,0.030495046103994058,0.00012813363509194187,0.00035225429707982887,1.573831702706708e-05,0.0028324463249494634,0.0005658019960702403,0.013061682732465366,0.009920243237219222,0.01244927973796924,0.0007140368849801876,0.2276041666666667,0.02166942089866118,0.2421875,0.044715900066419324,0.4953125,0.011796616305110549,0.19479166666666667,0.03278768903236905,0.23906249999999998,0.05151512975573295,1285.0015242919326,True,26
